"ID","Company Name","Company Address","Primary Contact","Change Contact","Notes"
"OUR99","CallSource","33280 Oak Crest Drive  Westlake Village California, USA 91361 888-763-6200","Randy Howell rhowell@callsource.com P: 8186734746 F:","",""
"OXY99","Amecisco, Inc.","2258 43rd Ave.  San Francisco California, USA 94116 530-869-6756","Yuliang Leon Yan leon@amecisco.com P: 415-215-6604 F: 888-580-0766","",""
"PAY99","Paytana","332 S Michigan Avenue STE. 1032,  DEPT. S165 Chicago Illinois, USA 60604 872-256-2563","Bernard Sonnenschein lee@paytana.com P: 872-256-2563 F: 312-577-1577","","We are NOT using the ROC system"
"PBQ99","Primus, a division of Bell Canada","2680 Skymark Avenue Suite 100 Mississauga Ontario, Canada L4W 5L6 877-890-3636","Diane Rego drego@primustel.ca P: 416-207-7108 F: 877-329-4127","",""
"PCP99","Pacific Bell","311 W. Washington FLR 9 Chicago Illinois, USA 60606 888.509.9399","Adrian Raspberry-Smith ar2423@att.com P: 312-281-3936 F: 847-326-2255","","update trn"
"PGN99","PNG Telecommunications","100 Commercial Dr.  Fairfield Ohio, USA 45014 800-860-9495","Regina Voner rvoner@powernetco.com P: 513-645-4776 F:","",""
"PIT99","PrimeTel Communications, Inc.","106 South 7th Street 2nd Floor Philadelphia Pennsylvania, USA 19106 888-774-6383","Ed Dye primetel@primetel.com P: 888-774-6383 F: 888-329-1122","Ed Dye primetel@primetel.com P: 888-774-6383 F: 888-329-1122",""
"PKC99","Paetec Communications","600 Willowbrook Office Park  Fairport New York, USA 14450 877-340-2555","Katie Tan katie.tan@windstream.com P: 585-340-2769 F:","Cheryl Pecorella WCI.8XXReleases@windstream.com P: 330-487-2900 F: 330-487-2900","All Resporg Change Requests and Inquiries must be sent to WCI.8XXReleases@windstream.com, or faxed to 330-487-2900. Thank you."
"PLG99","Pilgrim Telephone Inc.","181 Spring Street  Lexington Massachusetts, USA 02421 617-225-7000","Scott Yacino scotty@pilgrim.com P: 617-374-3220 F: 617-225-5101","",""
"PRT99","Puerto Rico Telephone Co.","1513 Roosevelt Ave Floor 9  Guaynabo Puerto Rico, USA 00968 787-749-5500","Fabian A Saltares fabian.saltares@CLAROPR.COM P: 787-273-1284 F:","",""
"PZC99","Telepacific Communications","515 S. Flower Street 46th Floor Los Angeles California, USA 90071-2220 877-487-8722","Tricia Crowder tcrowder@tpx.com P: 702 316-6630 F: 866-829-4423","",""
"QST99","Questar InfoComm Inc","180 East 100 South P.O. Box 45433 Salt Lake City Utah, USA 84145-0433 801-324-4357","Dave Henderson Dave.Henderson@enbridge.com P: 801-324-1774 F: 801-324-5613","",""
"QVF99","Teleperformance","4850 E. Street Road Suite 310 Trevose Pennsylvania, USA 19053 610-941-1000","Lance Worthington lance.worthington@teleperformance.com P: 614-219-5352 F:","",""
"QZA99","Resporgs.com","33 Regency Drive  Poughkeepsie New York, USA 12603 800-627-5383","Bill Quimby billquimby@billquimby.net P: 800-627-5383 x800 F: 800-329-0095","",""
"RBI99","RingCentral, Inc.","999 Baker Ave Suite 500 San Mateo California, USA 94404 800-725-2730","Phillip Davila phillip.davila@ringcentral.com P: 7209905631 F: 720-990-5631","Phillip Davila phillip.davila@ringcentral.com P: 7209905631 F: 720-990-5631",""
"RHL99","Porting.com DBA ATLaaS","1285 West Broadway  Vancouver British Columbia, Canada V6H 3X8 800-767-8464","Sara Hutchinson shutchinson@numhub.com P: 800porting F: 541-593-2090","",""
"RLC99","Rogers Communications Canada Inc.","2235 Sheppard Avenue East Atria II Suite 600 Toronto Ontario, Canada M2J 5G1 800-496-4401","Abhinav Ghimire Abhinav.Ghimire@rci.rogers.com P: 3688879028 F:","",""
"RMI99","WIMACTEL INC","8401 Datapoint Dr STE 1000 San Antonio Texas, USA 78229 800-226-2606","Eugene Nachareun enachareun@viiz.com P: 4037761610 F:","",""
"ROL99","Rolinium","332 S Michigan Avenue Suite 1032, Dept. S165 Chicago Illinois, USA 60604 872-256-2561","BERNARD SONNENSCHEIN bernards@rolinium.com P: 872-256-2561 F: 312-577-1577","BERNARD SONNENSCHEIN bernards@rolinium.com P: 872-256-2561 F: 312-577-1577","We are NOT using the ROC system"
"RPT99","Telescan, Inc.","P.O 4747  Johnson City Tennessee, USA 37602 423-282-5043","Alford Kim kalford@mytelescan.com P: 423-282-5043 F: 423-282-6668","",""
"RTI99","Point Telecom Inc","3905 State Street Suite 7-502 Santa Barbara California, USA 93105 818-489-4600","Kim Crowther crowther.kim@gmail.com P: 818-489-4600 F: 805-367-7569","Kim Crowther crowther.kim@gmail.com P: 818-489-4600 F: 805-367-7569",""
"RVE99","GoDaddy","169 Saxony Road Suite 206 Encinitas California, USA 92024 800-477-1477","Doug Haeger dhaeger@godaddy.com P: 8004771477 F:","",""
"RYT99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 855-435-6872","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","",""
"SDR99","Lumen Technologies","200 Galleria Center Suite 401 Southfield Michigan, USA 48034 877-453-8353","Pam Cox pam.cox@lumen.com P: 380-206-5223 F:","",""
"SGI99","NTT Cloud Communications US Inc.","5 Concourse Pkwy NE Suite 1600 Atlanta Georgia, USA 30328 866-922-9566","Irena Ciekielski irena.oreilly@global.ntt P: 646-495-7613 F:","Bill Barksdale b.barksdale@arkadin.com P: 817-291-2322 F:",""
"SHW99","SBC","4331 Communications Dr.  Chicago Illinois, USA 60606 888.509.9399","Adrian Raspberry-Smith ar2423@att.com P: 312-281-3936 F: 847-326-2255","","update contact info"
"SID99","ITC Deltacom","P.O. Box 1301  Arab Alabama, USA 35016 800-239-3000","Katie Tan katie.tan@windstream.com P: 2122015090 F:","",""
"SNE99","Southern New England Telephone","24 S William St  Johnstown New York, USA 12095 5187754863","Maria Ross maria.ross@ftr.com P: 5187754863 F:","TOLL FREE DEPARTMENT ld.faxline@ftr.com P: 518-775-4863 F: 518-775-4863","***Frontier is participating in ROC***"
"SOE99","Signal One Inc.","3183 E. Warm Springs Road Suite #200 Las Vegas Nevada, USA 89120 855-258-7400","James Jordan jjordan@soe01.com P: 855-258-7400 F: 855-258-7500","James Jordan admin@soe01.com P: 855-258-7400 F: 855-258-7500",""
"SWS99","Science West Services","824 San Antonio Road  Palo Alto California, USA 94303 6506811122","Ella Fan ella.fan@outlook.com P: 6506811122 F:","",""
"TGN99","BCN TELECOM INC","1807 North Center St.  Beaver Dam Wisconsin, USA 53916 800-444-4014","Jeanette Toledo jtoledo@bcntele.com P: 561-998-3345 F:","",""
"TIN99","Primus Telecommunications/Fusion Connect","210 Interstate North Parkway  Atlanta Georgia, USA 30339 800-899-1085","Robin Krind robin.krind@fusionconnect.com P: 478-405-3818 F:","Robin Krind robin.krind@fusionconnect.com P: 478-405-3818 F:","Requests must be submitted via ROC"
"TJC99","TeleServices Inc.","PMB 321 3370 N. Hayden Road, #123 Scottsdale Arizona, USA 85251 877-870-8700","Patricia Miller trisha@teleservices.com P: 877-870-8700 F: 877-870-8701","",""
"TOT99","Covista Communications","4803 Hwy 58 North  Chattanooga Tennessee, USA 37416 800-805-1000","Robin Kendrick-Krind robin.krind@fusionconnect.com P: 478-405-3818 F:","Misty Henley 800dept@covista.com P: 423-648-9693 F: 423-648-9666",""
"TSH99","Telcom Affiliates Inc.","401 W Swallow  Ft. Collins Colorado, USA 80526 800-754-1001","Loren Stocker loren@800.net P: 858-792-5000 F: 858-792-8888","",""
"TUI99","Hypercube Networks, LLC","433 E. Las Colinas Blvd  Irving Texas, USA 75039 8886465227","Brandy Melton brandy.melton@46labs.com P: 2562763774 F:","",""
"TVQ99","TetraVOX","5405 NE 160th Suite 110  Smithville Missouri, USA 64089 816-606-3864","Nicole Sloan nicsloan@gmail.com P: 8168010491 F:","Nicole Sloan nicsloan@gmail.com P: 8168010491 F:",""
"UCW99","Capsule Communications","225 E. 8th Street  Chattanooga Tennessee, USA 37402 800-805-1000","Robin Kendrick-Krind robin.krind@fusionconnect.com P: 478-405-3818 F:","Misty Henley mhenley@covista.com P: 423-648-9693 F: 423-648-9666",""
"UDI99","Lightyear Network Solutions, LLC","1901 Esatpoint Parkway  Louisville Kentucky, USA 40223 502-244-1174","Robin Kendrick robin.krind@fusionconnect.com P: 478-405-3818 F:","",""
"ULD99","Lumen Technologies","155 Apollo Rd  Montrose Colorado, USA 81401 888-878-5301","Christian Aguliar christian.aguilar@lumen.com P: 7208881563 F:","",""
"USL99","TDS Metrocom/Formerly USLink","30925 Second St. PO Box 327 Pequot Lakes Minnesota, USA 56472 218-568-4000","Rhonda Rickard rhonda.rickard@tdsmetro.com P: 218-568-2064 F: 218-568-2225","",""
"UUS99","One Communications","100 Chestnut St.  Rochester New York, USA 14604 888-832-5801","Katie Tan katie.tan@windstream.com P: 585-340-2769 F:","",""
"UWM99","Qwest/US West","20 E Thomas Rd  Phoenix Arizona, USA 85012 888-826-0748","Ana Alvarez Ana.Alvarez@centurylink.com P: 6025633367 F:","",""
"UXC99","Zayo","200 Wellington St West 8th Floor Toronto Ontario, Canada M5V 3G2 888-288-2273","Stephen Catane stephen.catane@zayo.com P: 416-644-9726 F:","Sherry Goeller sherry.goeller@zayo.com P: 416-642-4004 F: 999-999-9999","This RESPORG is only used for internal Zayo Canada tolls. If you need assistance, please refer to UXC01"
"VJC99","Custom Teleconnect Inc","6242 Desert Inn Rd  Las Vegas Nevada, USA 89146 702-922-5262","Ryan Crowder ryanc@customteleconnect.com P: 702-368-3324 F: 702-368-0363","",""
"VLK99","Birch Communications Inc.","4885 Riverside Dr #304  Macon Georgia, USA 31210 888-803-7378","Robin Kendrick-Krind robin.krind@fusionconnect.com P: 4784053818 F:","Walter Simonton tollfreeinquiries@birch.com P: 888-275-0777 x 6187 F:","Please submit resporg change requests by accessing our website at https://www.birch.com/clec_partners/index.aspx."
"VML99","Grasshopper Group, LLC","197 1st Ave. Ste 200  Neeham Massachusetts, USA 02494 800-820-8210","Kristine Amandolare kristine.amandolare@goto.com P: 508-414-2044 F:","",""
"VUE99","Telvue Corporation","16000 Horizon Way Suite 500  Mt. Laurel New Jersey, USA 08054 856-273-8888","Mark Steele devops@telvue.com P: 8008858886  128 F: 856-866-7411","",""
"WFF99","The Boulevard Entertainment, Inc.","1415 W Magnolia Blvd Suite 202 Burbank California, USA 91506 818-840-6969","Connie Binyon connie@blvdent.com P: 818-840-6969 F: 818-840-7008","",""
"WKE99","Granite Telecommunications LLC","100 Newport Avenue EXT.  North Quincy Massachusetts, USA 02171 866-847-5500","Gregory Geis GGeis@granitenet.com P: 6178374608 F:","",""
"WPI99","Teltrust Corp.","3783 S / 500 W Suite # 6 Salt Lake City Utah, USA 84115 877-822-9143","Alfred Nurnberger cto@teltrust.com P: 877-822-9143 F: 801-265-8181","",""
"WQW99","Teloquest/SinglePIPE","250 W Main Street Suite 1920 Lexington Kentucky, USA 40507 855-721-4227","Phil Crawford phil.crawford@momentumtelecom.com P: 859-721-4255 F: 859-721-2880","Phil Crawford phil.crawford@momentumtelecom.com P: 859-721-4255 F: 859-721-2880",""
"WTG99","Telecom House","8421 Wilshire Bl\vd. #300 Beverly Hills California, USA 90211 310-289-9000","Aaron Amid aaron@thouse.com P: 310-289-6600 F:","",""
"WWT99","Inteliquent","550 West Adams St  Chicago Illinois, USA 60661 888-511-4434","Mandy Cerise-Richards mcrichards@sinch.com P: 4065323611 F:","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:",""
"XVA99","Softline Studios","1431 Camino Del Mar Suite D Del Mar California, USA 92014 585-755-6500","Loren Stocker loren@800.net P: 8004388264 F:","",""
"YAR99","BT Americas Inc.","150 Newport Ave  Quincy Massachusetts, USA 02171 617-237-4920","Wilfredo Rodriguez wil.rodriguez@bt.com P: 617-237-4922 F: 617-237-4401","",""
"YUI99","NobelBiz Inc.","5973 Avenida Encinas #202 Carlsbad California, USA 92008 760-405-0105","Stefan Necula stefan.necula@nobelbiz.com P: 866-776-6235 ext 1101 F: 760-897-2114","",""
"MKN99","Micronesian Telecommunications","MTC Lower Base Saipan North Dakota, USA 96950 670-682-2501","Kimberly Gogue kimberly.gogue@itehq.net P: 6719224445 F:","",""
"MCI99","MCI","6400 Weston Parkway  Cary North Carolina, USA 27513 800-888-1800","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 919-378-3658 F:","",""
"INF99","Lumen Technologies","5700 S. Quebec St.  Greenwood Village Colorado, USA 80111 877-453-8353","Christian Aguilar christian.aguilar@lumen.com P: 7208881593 F:","",""
"AON99","Amrigon Inc.","425 Pine Street  Philadelphia Pennsylvania, USA 19106 800-727-5445","Craig Klein resporg@amrigon.com P: 800-727-5445 F:","Craig Klein resporg@amrigon.com P: 800-727-5445 F:",""
"AYL99","Trevica, LLC /Vaco","555 Bryant Street  #565  Palo Alto California, USA 94301 818-227-1130","Connie Binyon cbinyon@nts.net P: 8185943973 F:","",""
"BBT99","Toll-Less.com","51 Ford Rd.  westport Connecticut, USA 06880 203-341-0372","Andrew Snow tollless@aol.com P: 2033410408 F: 484-726-6414","",""
"BCU99","Incontact Inc.","7730 S Union Park Avenue STE 500 Midvale Utah, USA 84047 800-363-6177","Jenny Sheppick provisioninggroupmailbox@nice.com P: 801-320-3447 F:","",""
"BEL99","Verizon Communications","700 Hidden Ridge  Irving Texas, USA 75038 800-837-4966","Iris Cedillo tollfree@one.verizon.com P: 9724576737 F: 877-464-8988","",""
"BGE99","The Business Edge Group","1633 McKinley Avenue  North Brunswick New Jersey, USA 08902 732-789-3570","SHELDON KASS sk@justcalling.us P: 732 789-3570 F:","",""
"DJK99","TNCI","2 Charlesgate West  Boston Massachusetts, USA 02215 8886465227","Brandy Melton brandy.melton@46labs.com P: 4695877137 F:","",""
"DXS99","PHONE.COM, INC.","184 SOUTH LIVINGSTON AVENUE #9-222  LIVINGSTON New Jersey, USA 07039 800-998-7087","Yaron Globus yglobus@phone.com P: 845-596-6194 F:","",""
"EDS99","LDDS Metromedia","6929 N. Lakewood Ave. Suite 1 MD 32-209F  Tulsa Oklahoma, USA 74117 601-360-8600","Brian Bennett brian.l.bennett@eds.com P: 918-590-8230 F: 918-590-6333","",""
"FPE99","Opentext Inc","100 Tormee Drive  Tinton Falls New Jersey, USA 07712 877-490-3185","Lori Cooke lsantiag@opentext.com P: 7326523647 F:","",""
"FVD99","Toll Free Express, Inc.","19566 Elderwood Circle  Huntington Beach California, USA 92648 949-777-0137","Jerell Goodman fvd01resporg@gmail.com P: 714-809-7859 F: 949-301-7859","",""
"GHI99","Unipoint Services Inc","9390 Research Blvd Suite 440 Austin Texas, USA 78759 512-735-1200","Debbie Tutt bounceback@somos.com P: 209-926-3202 F: 209-444-3536","",""
"GTW99","Verizon Communications","700 Hidden Ridge  Irving Texas, USA 75038 800-483-8494","MICHELLE PROCTOR michelle.l.asbury@one.verizon.com P: 804-923-1658 F:","",""
"HLK99","Unilink Telcom, Inc","702 Chestnut Street  Philadephia Pennsylvania, USA 19106 800-864-5465","Ed Dye unilink@email.com P: 800-864-5465 F: 877-864-5465","",""
"HPL99","Inteliquent","800 Kensington Suite 204 Missoula Montana, USA 59847 8885114434","Mandy Cerise-Richards tollfree@sinch.com P: 4065323611 F:","ROC Access tollfree@sinch.com P: 406-532-3611 F:",""
"IVN99","XO Communications, LLC a Verizon Company","9100 SW Nimbus Ave.  Beaverton Oregon, USA 97008 503-972-6896","Jody DeChristopher jody.l.dechristopher@verizon.com P: 503-403-5473 F:","",""
"JWS99","WireStar Communications, Inc","110 S 7th Street  Philadelphia Pennsylvania, USA 19106 800-947-3782","Ed Dye wirestar@mail.com P: 800-947-3782 F: 888-329-9473","Ed Dye wirestar@mail.com P: 800-947-3782 F: 888-329-9473",""
"JXC99","Worldnet Telecommunications, Inc.","Centro Internacional De Mercadeo  Guaynabo Puerto Rico, USA 00968 787-705-7000","Wilma I Perez Romero wperez@worldnetpr.com P: 787-705-7000 F: 787-705-7083","",""
"KLS99","Transaction Network Services","1939 Roland Clarke Place  Reston Virginia, USA 20191 703-453-8500","Teresa Schoeb tschoeb@tnsi.com P: 7032628638 F:","",""
"LDD99","Verizon Business","6400 Weston Pkwy  Cary North Carolina, USA 27540 800-828-4984","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 919-378-3658 F:","",""
"NXN99","Verizon (LEC)","221 E 37Th Street 4th Floor New York New York, USA 10016 800 638-5057","Veronica Rivera veronica.rivera@verizon.com P: 516-229-3850 F:","","RESP. ORG. REQUEST MUSDT BE E-MAILED TO DSAC.LEC@VERIZON.COM"
"OBL99","Infinite Conferencing, Inc.","56 Main Street  Millburn New Jersey, USA 07041 973-671-0031","Michelle Barnes mbarnes@infiniteconferencing.com P: 973-671-0040 F:","",""
"OOZ99","Inteliquent","3130 Pleasant Run  Springfield Illinois, USA 62711 8886622497","Mandy Cerise-Richards tollfreenotify@inteliquent.com P: 888-511-4434 Opt. 3 F:","","Please send all release requests to tollfreesupport@anpi.com."
"PFC99","Talk America/NTC","6805 RT 202  New Hope Pennsylvania, USA 18938 804-422-4050","Katie Tan Katie.Tan@windstream.com P: 585-340-2769 F:","Cheryl Pecorella Cheryl.Pecorella@windstream.com P: 585-340-2703 F:",""
"PMI99","W.E.P.S. Inc.","346 foxhurst rd  Oceanside New York, USA 11570 516-801-1738","William Gannon kingofalldomains@hotmail.com P: 516-662-5174 F: 516-277-2680","",""
"PQC99","Intelliverse","5900 Windward Parkway  Atlanta Georgia, USA 30005 770-663-5061","David Godlewski david.godlewski@intelliverse.com P: 770-663-5072 F: 770-663-5081","",""
"QEQ99","Cox Communications","2312 NW 10th St  Oklahoma City Oklahoma, USA 73107 405-600-6773","Donnice Robinson donnice.robinson@cox.com P: 8443663762 F:","",""
"RUC99","World Wide Telegraph","10940 Wilshire Blvd Suite 1700 Los Angeles California, USA 90024 877-272-2576","Joe Mullin JoeM@kall8.com P: 8007943891 F:","Michelle Wittenborn michelle@customtollfree.com P: 8772722576 F:",""
"TNT99","Incontact Inc.","7730 S Union Park Avenue STE 500 Midvale Utah, USA 84047 800-363-6177","Craig Patten craig.patten@incontact.com P: 8013203267 F: 800-310-6325","",""
"UFO99","Telesmart","Suite 8-323 9251 Yonge St RICHMOND HILL Ontario, Canada L4C 9T3 503-539-3303","Brian Lynott blynott@telesmart.com P: 503-539-3303 F: 503-961-8611","Brian Lynott blynott@telesmart.com P: 503-539-3303 F: 503-961-8611",""
"UIN99","Transaction Network Services, Inc","4501 Intelco Loop  Lacey Washington, USA 98507 800-800-5443","Hunter Schwisow hschwisow@tnsi.com P: 360-486-2792 F: 360-923-3428","",""
"UNT99","Union Telephone Company","850 North State Highway 414  Mountain View Wyoming, USA 82939 307-782-6131","Tina Dellinger tinad@unionwireless.com P: 307-782-6131 F: 307-782-7111","",""
"UYT99","Teligence (US) Inc.","1733 H St  Blaine Washington, USA 98230 877-883-5638","Ted Serne ted.serne@teligence.net P: 604-290-2032 F: 604-200-8706","",""
"UZL99","Telecom Management Group, Inc.","932 N. Wright Street #104  Naperville Illinois, USA 60563 630-579-0058","Robert Blumberg bobb@telecomgroupinc.com P: 800-499-5912 x718 F: 888-730-5255","",""
"VAN99","Vanity International","122 15th Street #2004  Del mar California, USA 92014 858-792-5000","Loren Stocker Loren@800.Net P: 800-438-8264 F:","",""
"VHS99","Threshold Communications, Inc.","16541 Redmond Way  Redmond Washington, USA 98052 206-812-6200","Karen E. Matson karen@thresholdcommunications.com P: 206-812-6205 F: 206-805-6205","",""
"VPT99","VPT, Inc.","211 E. 7th St.  Austin Texas, USA 78701 512-419-4600","Kerry Spradley kerrys@vptnet.com P: 5123238240 F: 512-419-4601","",""
"VTC99","Veracity Communications, Inc","379 North University Avenue  Provo Utah, USA 84601 801-379-3000","Amanda McCauley amanda.mccauley@firstdigital.com P: 801-437-6558 F:","Toll Free Department tollfree@veracitynetworks.com P: 801-437-5708 F:",""
"VVT99","Videotron Ltd","612 St-Jacques St.  Montreal Quebec, Canada H3C 4M8 514-380-4501","Réjean Couture rejean.couture@videotron.com P: 514-380-4189 F: 514-380-9122","",""
"VXM99","Alvaria, Inc","100 East Pine Street  Orlando Florida, USA 32801 407-835-0065","Raheem Gaylord raheem.gaylord@aspect.com P: 4078703287 F:","",""
"VYC99","VCOM Solutions, Inc.","12657 Alcosta Boulevard  San Ramon California, USA 94583 800-804-8266","Kevin Villa kvilla@vcomsolutions.com P: 925-415-1551 F: 925-415-8764","Kevin Villa kvilla@vcomsolutions.com P: 925-415-1551 F: 925-415-8764","Effective 6-30 we will be accepting ROC requests via the FCC Mandate. 
Status requests for BOTH VYC01 and VYC99 should be emailed to: _resporgout@vcomsolutions.com"
"VZL99","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27540 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","",""
"VZM99","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27540 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","",""
"VZR99","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27540 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","",""
"VZW99","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27540 800-624-5677","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 800-624-5677 F:","",""
"WDE99","Nation Wide 800","7150 East Camelback Road  Scottsdale Arizona, USA 85251 833-876-2846","Daniel Inderbitzen dinderbitzen@nationwidetelcom.com P: 833-876-2846 F: 833-226-2846","Daniel Inderbitzen dinderbitzen@nationwidetelcom.com P: 833-876-2846 F: 833-226-2846",""
"WES99","WesTel Inc.","9606 N. Mopac Expwy  Austin Texas, USA 78759 512-480-5500","Brian Bothroyd Brian.bothroyd@westel.net P: 512-480-5500 F:","",""
"WIL99","Verizon Business","6400 Weston Parkway  Cary North Carolina, USA 27540 800-828-4984","Leslie Tangeman-Beeson leslie.m.beeson@verizon.com P: 919-378-3658 F:","",""
"WLS99","BCM One, Inc.","12350 NW 39th St.  Coral Springs Florida, USA 33065 954-227-1700","Jamaica Ongtawco jongtawco@bcmone.com P: 9548004841 F:","",""
"WNM99","Warning Communications Inc.","510 E. University Drive Suite 3517 Tempe Arizona, USA 85281 602-228-4486","Jay Carpenter rjaycarpenter@gmail.com P: 602-228-4486 F:","",""
"WOM99","Word of Mouth Communications","1954 First Street  Highland Park Illinois, USA 60035 847-926-4444","Sue Cohn mrtollfree@gmail.com P: 847-845-3456 F:","",""
"WUP99","Wake Up Inc c/o Air One Inc.","3343 Peachtree Rd  Atlanta Georgia, USA 30326 404-365-0800","John M. Lee johnmlee5000@gmail.com P: 404-365-0800 F:","",""
"YHN99","800ForAll.com","270 Davidson Avenue  Somerset New Jersey, USA 08873 732-356-6999","Melissa Avery mavery@iconectiv.com P: 732-699-4806 F:","Matt Noreen smsprimary@iconectiv.com P: 7326994919 F:",""
"YXT99","Xtel Communications","9 E. Stow Rd.  Marlton New Jersey, USA 08053 856-596-4000","Richard Agin ragin@xtel.net P: 856-596-4000 F: 856-596-9777","",""
"ZNS99","Matrix Business Technologies","433 E. Las Colinas Suite 400 Irving Texas, USA 75039 800-308-4653","Ardelia Burse Ardelia.Burse@excel.com P: 972-910-1837 F: 866-425-4877","",""
"QAW99","Virtual PBX","P.O. Box 8780  San Jose California, USA 95155 888-825-0800","Lon Baker lon.baker@virtualpbx.com P: 8888250800 F: 888-825-0800","",""
"KVQ99","Parwan Electronics Corporation","1230 Highway 34  Aberdeen New Jersey, USA 07747 732-290-1900 x 225","Vinay Tschand vinay@voicesaver.com P: 732-290-1900 x 224 F: 732-566-8771","",""
"XFW99","TracFone Wireless, Inc.","9700 NW 112th Avenue  Miami Florida, USA 33178 866-240-4357","Rafael Cordovi rafael.cordovi@verizon.com P: 305-715-6603 F: 305-715-6963","",""
"GVG99","VOBRE","3350 Barham Blvd Suite A Los Angeles California, USA 90068 800-345-6228","JACK MISRAJE jack@ratesheets.com P: 8003456228 F: 800-338-5739","",""
"QYR99","Inteliquent","One North Wacker Drive Suite 2500 Chicago Illinois, USA 60606 888-511-4434","Mandy Cerise-Richards tollfree@sinch.com P: 888-511-4434 F:","Mandy Cerise-Richards tollfree@sinch.com P: 888-511-4434 F:",""
"QHH99","Netcarrier Telecom","4000 North Cannon Avenue  Lansdale Pennsylvania, USA 19446 215-966-3364","Caryn Gerczak gerczakc@corp.netcarrier.com P: 215-966-3382 F:","",""
"NYA99","COA Network","501 Hoes Lane Suite 200  Piscataway New Jersey, USA 08854 800-454-5930","Paul Champaneria Paul.Champaneria@COANetwork.com P: 800-326-1275 F: 877-212-1460","",""
"XWT99","Worldwide Telecomm.,  Inc.","5331 Derry Ave. Ste Q  Agoura Hills California, USA 91301 818-706-9780","Robert Gilbert Bob@wtild.com P: 818-878-9457 F: 818-878-9871","",""
"XIC99","FairPoint Communications, Inc.","521 E. Morehead St. Suite 250 Charlotte North Carolina, USA 28202 704-608-9806","Carol Graziano sheena.massenburg@consolidated.com P: 704-227-3613 F: 877-432-8882","",""
"XZG99","TSG Global, Inc.","740 Florida Central Parkway  Longwood Florida, USA 32750 617-592-2064","David Vaughan tollfree@tsgglobal.com P: 12525574016 F:","",""
"YLC99","Yorkshire Telecom","721 Chestnut St.  Philadelphia Pennsylvania, USA 19106 800-967-5744","Ed Dye yorkshiretelecom@mail.com P: 800-967-5744 F: 888-967-5744","Ed Dye yorkshiretelecom@mail.com P: 800-967-5744 F: 888-967-5744",""
"ZPL99","Zipline Telecom","108 South 7th St  Philadelphia Pennsylvania, USA 19106 800-947-5463","Ed Dye zipline@email.com P: 800-947-5463 F: 888-947-5463","Ed Dye zipline@email.com P: 800-947-5463 F: 888-947-5463",""
"XNW99","Nuwave Resp Org, LLC","8275 S Eastern Ave Suite 200 Las Vegas Nevada, USA 89123 888-368-9283","Mark Bunnell provteam@nuwave.com P: 702-423-4372 F: 702-446-0431","","Please send all change requests to resporg@nuwave.com"
"XBA99","THE Telco","40960 California Oaks Rd Suite #274 Murrieta California, USA 92562 951-900-0000","Greg Fernandez greg@thetelco.com P: 9499000000 F:","Greg Fernandez greg@thetelco.com P: 9499000000 F:","Time Honored Excellence in Telecommunications"
"QLE99","Securus Technologies LLC","14651 Dallas Parkway, Suite 600  Dallas Texas, USA 75254 972-277-0458","Eric Williamson ewilliamson@securustech.net P: 972-277-0615 F: 972-277-0684","Larissa Abell LABELL@SECURUSTECH.NET P: 972-277-0458 F: 972-277-0684",""
"XTV99","Nextiva","2151 E. Broadway RD Suite 106 Tempe Arizona, USA 85282 800-983-4289","Joshua Lesavoy jlesavoy@nextiva.com P: 4803044998 F:","",""
"QGB99","Telecom One, Inc.","12970 W Bluemound Rd, Ste 301  Elm Grove Wisconsin, USA 53122 262-821-9200","Mark Wojnowiak mwojnowiak@telecom-one.net P: 262-686-2203 F:","",""
"XMN99","RA Outdoors LLC","10182 Telesis Court, Suite 100  San Diego California, USA 92121 518-368-7982","Mark Ge mark.ge@aspiraconnect.com P: 571-206-5659 F:","",""
"XSO99","Global Telecom and Technology (GTT)","PO Box 593437  San Antonio Texas, USA 78258-3437 888-228-6000","DawnMarie Henderson dawn.henderson@gtt.net P: 2815694913 F:","Change Contact GTTTollfree@gtt.net P: 8882286000 F:",""
"XJT99","Muir Capital, Inc.","6965 El Camino Real Ste 105 #230  Carlsbad California, USA 92009 760-405-7909","Mark Adkins muircapital@gmail.com P: 760-405-7909 F: 760-683-6937","",""
"OQL99","FoxTel Telecom LLC","3558 Round Barn Blvd Suite 200 Santa Rosa California, USA 95403 877-369-8355","Alanna Grecco agreco@foxteltelecom.com P: 877-369-8355 F:","",""
